patch_id,recording_id,window_size,segment_idx,patch_type,decision,reason,duration,support_ratio,abnormal_flags,voiceprint_bucket,voiceprint_status,gate_category,gate_blockers
R8009_M8019:30:2:slow:slow_7,R8009_M8019,30,2,align_slow_segment,accept,slow_segment_aligned_for_reference,1.259999999999998,0.881,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:fast:fast_0,R8009_M8019,30,3,keep_fast_supported,accept,fast_segment_cross_model_supported,1.2,0.8771,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_1,R8009_M8019,30,3,keep_fast_supported,accept,fast_segment_cross_model_supported,0.56,0.8795,,missing,,rule_accept_needs_review,short_duration
R8009_M8019:30:3:fast:fast_2,R8009_M8019,30,3,keep_fast_supported,accept,fast_segment_cross_model_supported,3.6000000000000005,0.9757,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_3,R8009_M8019,30,3,keep_fast_supported,accept,fast_segment_cross_model_supported,2.0,0.9962,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_4,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.509999999999998,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_5,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.04,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_6,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.92,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_7,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.639999999999999,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_8,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.719999999999999,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_9,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.3200000000000003,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_10,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.0,0.9962,,missing,,rule_auto_writeback,
R8009_M8019:30:3:fast:fast_11,R8009_M8019,30,3,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.3200000000000003,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8009_M8019:30:3:slow:slow_0,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,1.22,0.8627,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:slow:slow_1,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,0.6399999999999997,0.7695,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:slow:slow_2,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,3.7,0.9493,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:slow:slow_3,R8009_M8019,30,3,recover_slow_segment,accept,recover_miss_high_confidence,18.28,0.2144,,missing,,rule_recover_writeback,
R8009_M8019:30:3:slow:slow_4,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,2.2600000000000016,0.8816,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:slow:slow_5,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,0.7600000000000016,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:3:slow:slow_6,R8009_M8019,30,3,align_slow_segment,accept,slow_segment_aligned_for_reference,2.1799999999999997,0.6927,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:fast:fast_0,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,2.6399999999999997,0.9517,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_1,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,0.7199999999999998,0.7951,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:4:fast:fast_2,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,2.8000000000000007,0.9902,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_3,R8009_M8019,30,4,suppress_fast_candidate,defer,do_not_suppress_without_strong_evidence,0.3200000000000003,0.0,,low,ok,llm_defer_review,short_duration;low_cross_model_support;unsupported_patch_type;voiceprint_low
R8009_M8019:30:4:fast:fast_4,R8009_M8019,30,4,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.6400000000000006,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_5,R8009_M8019,30,4,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7999999999999989,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_6,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,2.7200000000000006,0.9531,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_7,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,0.3200000000000003,1.0,,missing,,rule_accept_needs_review,short_duration
R8009_M8019:30:4:fast:fast_8,R8009_M8019,30,4,keep_fast_supported,accept,fast_segment_cross_model_supported,6.720000000000002,0.99,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_9,R8009_M8019,30,4,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.0799999999999983,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_10,R8009_M8019,30,4,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.9200000000000017,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:4:fast:fast_11,R8009_M8019,30,4,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2000000000000028,0.9771,,missing,,rule_auto_writeback,
R8009_M8019:30:4:slow:slow_0,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,2.66,0.9445,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_1,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,0.9000000000000004,0.6361,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_2,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,3.0199999999999987,0.918,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_3,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,1.860000000000003,0.4301,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_4,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,2.879999999999999,0.9002,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_5,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,0.639999999999997,0.5,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_6,R8009_M8019,30,4,align_slow_segment,accept,slow_segment_aligned_for_reference,6.919999999999998,0.9613,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:4:slow:slow_7,R8009_M8019,30,4,recover_slow_segment,accept,recover_miss_high_confidence,5.979999999999997,0.3478,,missing,,rule_recover_writeback,
R8009_M8019:30:5:fast:fast_0,R8009_M8019,30,5,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.96,0.5096,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:5:fast:fast_1,R8009_M8019,30,5,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,16.560000000000002,0.9343,,missing,,rule_auto_writeback,
R8009_M8019:30:5:fast:fast_2,R8009_M8019,30,5,keep_fast_supported,accept,fast_segment_cross_model_supported,5.759999999999998,0.9501,,missing,,rule_auto_writeback,
R8009_M8019:30:5:fast:fast_3,R8009_M8019,30,5,keep_fast_supported,accept,fast_segment_cross_model_supported,1.8299999999999983,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:5:slow:slow_0,R8009_M8019,30,5,align_slow_segment,accept,slow_segment_aligned_for_reference,2.12,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:5:slow:slow_1,R8009_M8019,30,5,align_slow_segment,accept,slow_segment_aligned_for_reference,3.1000000000000005,0.8153,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:5:slow:slow_2,R8009_M8019,30,5,align_slow_segment,accept,slow_segment_aligned_for_reference,16.9,0.9155,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:5:slow:slow_3,R8009_M8019,30,5,align_slow_segment,accept,slow_segment_aligned_for_reference,5.639999999999997,0.9703,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:5:slow:slow_4,R8009_M8019,30,5,align_slow_segment,accept,slow_segment_aligned_for_reference,2.0199999999999996,0.9059,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:fast:fast_0,R8009_M8019,30,6,keep_fast_supported,accept,fast_segment_cross_model_supported,1.44,0.9861,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_1,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.52,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_2,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.04,0.9543,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_3,R8009_M8019,30,6,keep_fast_supported,accept,fast_segment_cross_model_supported,2.0,0.9663,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_4,R8009_M8019,30,6,keep_fast_supported,accept,fast_segment_cross_model_supported,0.6400000000000006,0.8633,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_5,R8009_M8019,30,6,keep_fast_supported,accept,fast_segment_cross_model_supported,4.800000000000001,0.9901,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_6,R8009_M8019,30,6,suppress_fast_candidate,defer,do_not_suppress_without_strong_evidence,0.40000000000000036,0.1187,,low,ok,llm_defer_review,short_duration;low_cross_model_support;unsupported_patch_type;voiceprint_low
R8009_M8019:30:6:fast:fast_7,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.0399999999999991,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_8,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.7600000000000016,0.982,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_9,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2800000000000011,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_10,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.1999999999999993,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_11,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.6400000000000006,0.9883,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_12,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.6400000000000006,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:6:fast:fast_13,R8009_M8019,30,6,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7200000000000024,0.9618,,missing,,rule_auto_writeback,
R8009_M8019:30:6:slow:slow_0,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,1.42,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_1,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,2.8600000000000003,0.5315,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_2,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,2.24,0.8627,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_3,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,0.7400000000000002,0.7466,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_4,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,5.02,0.9467,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_5,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,5.419999999999998,0.6813,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:6:slow:slow_6,R8009_M8019,30,6,recover_slow_segment,accept,recover_miss_high_confidence,3.900000000000002,0.3282,,missing,,rule_recover_writeback,
R8009_M8019:30:6:slow:slow_7,R8009_M8019,30,6,align_slow_segment,accept,slow_segment_aligned_for_reference,4.0,0.66,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:fast:fast_0,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2000000000000002,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_1,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.6400000000000006,0.6133,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:7:fast:fast_2,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.4800000000000004,1.0,,missing,,rule_label_only_writeback,do_not_update_memory_on_short_segment
R8009_M8019:30:7:fast:fast_3,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.5599999999999987,0.5938,,missing,,rule_accept_needs_review,short_duration;low_cross_model_support
R8009_M8019:30:7:fast:fast_4,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.40000000000000213,0.4812,,missing,,rule_accept_needs_review,short_duration;low_cross_model_support
R8009_M8019:30:7:fast:fast_5,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7199999999999989,0.6007,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:7:fast:fast_6,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.2399999999999984,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_7,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.8000000000000007,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_8,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.3599999999999994,0.8621,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_9,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.639999999999997,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_10,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.120000000000001,0.8862,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_11,R8009_M8019,30,7,suppress_fast_candidate,defer,do_not_suppress_without_strong_evidence,0.06999999999999673,0.0,,medium,ok,llm_defer_review,short_duration;low_cross_model_support;unsupported_patch_type;voiceprint_medium
R8009_M8019:30:7:fast:fast_12,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.76,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_13,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.08,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_14,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7999999999999998,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_15,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,5.44,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:7:fast:fast_16,R8009_M8019,30,7,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.9599999999999991,0.9297,,missing,,rule_auto_writeback,
R8009_M8019:30:7:slow:slow_0,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,1.72,0.6977,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_1,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,12.559999999999999,0.4331,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_2,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,0.8000000000000007,0.4906,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_3,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,1.3399999999999999,0.3582,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_4,R8009_M8019,30,7,recover_slow_segment,defer,recover_segment_too_short,0.5599999999999987,0.3437,,medium,ok,llm_defer_review,short_duration;low_cross_model_support;voiceprint_medium
R8009_M8019:30:7:slow:slow_5,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,0.7000000000000028,0.6179,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_6,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,5.0,0.448,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:7:slow:slow_7,R8009_M8019,30,7,align_slow_segment,accept,slow_segment_aligned_for_reference,2.4200000000000017,0.4101,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:fast:fast_0,R8009_M8019,30,8,keep_fast_supported,accept,fast_segment_cross_model_supported,5.68,0.9978,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_1,R8009_M8019,30,8,keep_fast_supported,accept,fast_segment_cross_model_supported,3.039999999999999,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_2,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.7199999999999989,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_3,R8009_M8019,30,8,keep_fast_supported,accept,fast_segment_cross_model_supported,6.08,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_4,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.3599999999999994,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_5,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.08,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_6,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,9.36,0.9778,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_7,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.1999999999999993,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:8:fast:fast_8,R8009_M8019,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.629999999999999,0.75,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:8:slow:slow_0,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,5.82,0.9738,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:slow:slow_1,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,6.3999999999999995,0.95,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:slow:slow_2,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,3.4800000000000004,0.9576,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:slow:slow_3,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,17.12,0.5346,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:slow:slow_4,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,1.1799999999999997,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:8:slow:slow_5,R8009_M8019,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,2.1000000000000014,0.5714,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:fast:fast_0,R8009_M8019,30,9,keep_fast_supported,accept,fast_segment_cross_model_supported,2.56,0.8906,,missing,,rule_auto_writeback,
R8009_M8019:30:9:fast:fast_1,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.0,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:9:fast:fast_2,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.7200000000000006,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:9:fast:fast_3,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.6000000000000014,0.909,,missing,,rule_auto_writeback,
R8009_M8019:30:9:fast:fast_4,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,8.709999999999997,0.5273,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:9:fast:fast_5,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,14.720000000000002,0.99,,missing,,rule_auto_writeback,
R8009_M8019:30:9:fast:fast_6,R8009_M8019,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2800000000000011,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:9:slow:slow_0,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,2.2800000000000002,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_1,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,14.940000000000001,0.9754,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_2,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,2.04,0.8297,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_3,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,3.419999999999998,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_4,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,3.9200000000000017,0.8348,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_5,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,1.1999999999999993,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_6,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,4.759999999999998,0.9648,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_7,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,2.280000000000001,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:9:slow:slow_8,R8009_M8019,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,1.0800000000000018,0.9236,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:fast:fast_0,R8009_M8019,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,2.96,0.9797,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_1,R8009_M8019,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,6.159999999999999,0.9663,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_2,R8009_M8019,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,2.6399999999999997,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_3,R8009_M8019,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.5999999999999996,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_4,R8009_M8019,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.8800000000000008,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_5,R8009_M8019,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.6400000000000006,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_6,R8009_M8019,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,8.88,0.9766,,missing,,rule_auto_writeback,
R8009_M8019:30:10:fast:fast_7,R8009_M8019,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,7.27,1.0,,missing,,rule_auto_writeback,
R8009_M8019:30:10:slow:slow_0,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.8999999999999995,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:slow:slow_1,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.9000000000000004,0.9103,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:slow:slow_2,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,6.160000000000001,0.9663,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:slow:slow_3,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.84,1.0,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:slow:slow_4,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,9.759999999999998,0.8886,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:10:slow:slow_5,R8009_M8019,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,7.579999999999998,0.9591,,missing,,rule_reference_only,slow_reference_segment
R8009_M8019:30:11:fast:fast_0,R8009_M8019,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,11.6,0.5672,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:11:fast:fast_1,R8009_M8019,30,11,keep_fast_supported,accept,fast_segment_cross_model_supported,3.919999999999998,0.9726,,missing,,rule_auto_writeback,
R8009_M8019:30:11:fast:fast_2,R8009_M8019,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.2399999999999984,0.3571,,missing,,rule_accept_needs_review,low_cross_model_support
R8009_M8019:30:11:fast:fast_3,R8009_M8019,30,11,keep_fast_supported,accept,fast_segment_cross_model_supported,1.28,0.9902,,missing,,rule_auto_writeback,
R8009_M8019:30:11:fast:fast_4,R8009_M8019,30,11,keep_fast_supported,accept,fast_segment_cross_model_supported,4.640000000000001,0.9811,,missing,,rule_auto_writeback,
R8009_M8019:30:11:fast:fast_5,R8009_M8019,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.5599999999999987,0.7277,,missing,,rule_accept_needs_review,short_duration;low_cross_model_support
